"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"SL",191,"2016-08-07","74.65     ","-2.199","5.917","Yu Darvish","594828","506433","Strikeout","Called Strike","42.276    ","2134.266  ","-14.8     ","15.7      ","12","Evan Gattis strikes out swinging.  ","R ","R","R","HOU","TEX","S",0,0,0,0,2016,"9.25                  ","-10.24              ","0.798","2.942               ","null",621043,"null",2,4,"bot","0.0000","0.0000","190939","2016-08-07T19:09:39Z","518960","504381","160807_140758","3.82","-108.473            ","4.08","10.74","23.55","-43.98","3.40","1.63","null","null","null","73.52","2553.00","6.07",448531
"FF",252,"2016-08-07","90.21     ","-2.385","5.488","Yu Darvish","605512","506433","Strikeout","Called Strike","187.921   ","2102.696  ","6.3       ","3.3       ","4 ","Preston Tucker strikes out on a foul tip.  ","R ","L","R","HOU","TEX","S",0,0,1,0,2016,"-1.5                  ","10.74               ","-0.626","2.783               ","null","null","null",0,5,"bot","0.0000","0.0000","193121","2016-08-07T19:31:21Z","518960","504381","160807_142938","5.07","-131.597            ","-4.47","-2.63","28.25","-13.28","3.50","1.52","null","null","null","90.59","2369.00","6.43",448531
"CU",253,"2016-08-07","70.51     ","-2.369","6.175","Yu Darvish","605512","506433","Strikeout","Ball","49.557    ","2164.659  ","-15.6     ","16.5      ","11","Preston Tucker strikes out on a foul tip.  ","R ","L","R","HOU","TEX","B",0,0,1,1,2016,"11.1                  ","-9.53               ","-1.256","4.205               ","null","null","null",0,5,"bot","0.0000","0.0000","193142","2016-08-07T19:31:42Z","518960","504381","160807_142959","-0.66","-102.162            ","6.52","11.60","18.54","-42.06","3.35","1.52","null","null","null","69.12","2295.00","5.68",448531
"FF",254,"2016-08-07","91.73     ","-2.465","5.302","Yu Darvish","605512","506433","Strikeout","Ball","188.548   ","2296.024  ","7.9       ","3.0       ","13","Preston Tucker strikes out on a foul tip.  ","R ","L","R","HOU","TEX","B",0,0,2,1,2016,"-1.74                 ","11.51               ","-0.222","1.002               ","null","null","null",0,5,"bot","0.0000","0.0000","193200","2016-08-07T19:32:00Z","518960","504381","160807_143018","6.51","-133.538            ","-9.21","-3.14","28.16","-11.28","3.46","1.52","null","null","null","92.17","2493.00","6.47",448531
"FF",256,"2016-08-07","93.65     ","-2.486","5.42","Yu Darvish","605512","506433","Strikeout","Foul Tip","184.231   ","2240.475  ","2.6       ","2.5       ","1 ","Preston Tucker strikes out on a foul tip.  ","R ","L","R","HOU","TEX","S",0,0,3,2,2016,"-0.82                 ","10.98               ","-0.679","3.01                ","null","null","null",0,5,"bot","0.0000","0.0000","193259","2016-08-07T19:32:59Z","518960","504381","160807_143117","5.18","-136.698            ","-4.48","-1.56","27.44","-11.12","3.42","1.52","null","null","null","94.75","2488.00","6.55",448531
"FF",251,"2016-08-07","89.88     ","-2.135","5.508","Yu Darvish","605512","506433","Strikeout","Ball","188.055   ","2091.584  ","2.5       ","3.5       ","14","Preston Tucker strikes out on a foul tip.  ","R ","L","R","HOU","TEX","B",0,0,0,0,2016,"-1.53                 ","10.74               ","1.541","2.335               ","null","null","null",0,5,"bot","0.0000","0.0000","193100","2016-08-07T19:31:00Z","518960","504381","160807_142919","9.99","-130.462            ","-5.55","-2.64","26.94","-13.55","3.46","1.52","null","null","null","90.04","2381.00","6.52",448531
"FF",255,"2016-08-07","92.59     ","-2.17","5.357","Yu Darvish","605512","506433","Strikeout","Foul","181.538   ","1983.889  ","-4.6      ","3.4       ","14","Preston Tucker strikes out on a foul tip.  ","R ","L","R","HOU","TEX","S",0,0,3,1,2016,"-0.27                 ","9.98                ","1.014","1.442               ","null","null","null",0,5,"bot","0.0000","0.0000","193232","2016-08-07T19:32:32Z","518960","504381","160807_143049","8.55","-134.407            ","-7.80","-0.49","28.60","-13.80","3.35","1.52","null","null","null","92.57","2379.00","6.37",448531
"FF",261,"2016-08-07","91.96     ","-2.338","5.515","Yu Darvish","607223","506433","Flyout","In play, out(s)","179.978   ","2077.472  ","-4.4      ","3.0       ","1 ","A.  J.   Reed flies out to center fielder Ian Desmond.  ","R ","L","R","HOU","TEX","X",8,1,1,0,2016,"0.0                   ","10.43               ","-0.25","3.208               ","null","null","null",1,5,"bot","154.8200","32.3800","193419","2016-08-07T19:34:19Z","518960","504381","160807_143232","5.54","-133.795            ","-3.67","0.01","26.19","-13.02","3.61","1.64","408","96.1","29.40               ","92.43","2524.00","6.35",448531
"CU",260,"2016-08-07","72.98     ","-2.18","5.896","Yu Darvish","607223","506433","Flyout","Ball","39.719    ","2169.593  ","-13.7     ","16.3      ","14","A.  J.   Reed flies out to center fielder Ian Desmond.  ","R ","L","R","HOU","TEX","B",8,1,0,0,2016,"9.02                  ","-10.93              ","0.994","2.0                 ","null","null","null",1,5,"bot","154.8200","32.3800","193335","2016-08-07T19:33:35Z","518960","504381","160807_143155","4.17","-106.01             ","2.55","10.13","20.39","-44.37","3.46","1.64","null","null","null","71.26","2537.00","5.40",448531
"FS",296,"2016-08-07","82.95     ","-2.183","5.775","Yu Darvish","488771","506433","Groundout","In play, out(s)","248.345   ","977.728   ","12.3      ","8.3       ","8 ","Jason Castro grounds out to first baseman Mitch Moreland.  ","R ","L","R","HOU","TEX","X",3,4,0,1,2016,"-5.12                 ","1.98                ","-0.174","2.17                ","null","null","null",0,6,"bot","158.3700","164.1200","194553","2016-08-07T19:45:53Z","518960","504381","160807_144409","6.38","-120.632            ","-2.47","-7.56","23.07","-29.17","3.68","1.66","119","83.9","-4.91               ","82.51","1478.00","5.99",448531
"CU",295,"2016-08-07","70.04     ","-2.19","6.139","Yu Darvish","488771","506433","Groundout","Called Strike","48.938    ","1963.029  ","-14.9     ","16.6      ","14","Jason Castro grounds out to first baseman Mitch Moreland.  ","R ","L","R","HOU","TEX","S",3,4,0,0,2016,"10.07                 ","-8.84               ","0.76","2.279               ","null","null","null",0,6,"bot","158.3700","164.1200","194531","2016-08-07T19:45:31Z","518960","504381","160807_144350","3.29","-101.879            ","2.62","10.39","19.53","-41.23","3.49","1.66","null","null","null","69.06","2394.00","5.93",448531
"CU",301,"2016-08-07","67.88     ","-2.072","5.774","Yu Darvish","543807","506433","Single","Ball","43.958    ","1982.586  ","-13.2     ","18.0      ","14","George Springer singles on a ground ball to shortstop Jurickson Profar.  ","R ","R","R","HOU","TEX","B",6,4,0,1,2016,"9.72                  ","-10.16              ","0.825","0.995               ","null","null","null",1,6,"bot","117.7600","164.6300","194708","2016-08-07T19:47:08Z","518960","504381","160807_144526","3.17","-98.779             ","1.63","9.37","19.29","-41.89","3.80","1.70","null","null","null","67.86","2342.00","6.84",448531
"FF",302,"2016-08-07","94.28     ","-2.212","5.406","Yu Darvish","543807","506433","Single","Ball","188.547   ","2300.458  ","6.0       ","2.7       ","14","George Springer singles on a ground ball to shortstop Jurickson Profar.  ","R ","R","R","HOU","TEX","B",6,4,1,1,2016,"-1.71                 ","11.31               ","0.692","1.423               ","null","null","null",1,6,"bot","117.7600","164.6300","194734","2016-08-07T19:47:34Z","518960","504381","160807_144554","8.45","-137.196            ","-8.79","-3.23","32.01","-10.66","3.84","1.70","null","null","null","95.35","2458.00","7.05",448531
"FC",303,"2016-08-07","90.09     ","-2.456","5.495","Yu Darvish","543807","506433","Single","In play, no out","133.468   ","1347.188  ","-22.4     ","6.1       ","14","George Springer singles on a ground ball to shortstop Jurickson Profar.  ","R ","R","R","HOU","TEX","X",6,4,2,1,2016,"5.04                  ","4.74                ","0.814","2.757               ","null","null","null",1,6,"bot","117.7600","164.6300","194805","2016-08-07T19:48:05Z","518960","504381","160807_144621","6.77","-130.694            ","-2.50","8.81","25.02","-23.83","3.88","1.70","71","59.2","-47.78              ","89.75","2589.00","6.03",448531
"CU",300,"2016-08-07","70.76     ","-2.392","6.05","Yu Darvish","543807","506433","Single","Foul","45.143    ","2148.159  ","-14.5     ","16.9      ","7 ","George Springer singles on a ground ball to shortstop Jurickson Profar.  ","R ","R","R","HOU","TEX","S",6,4,0,0,2016,"10.24                 ","-10.26              ","-0.418","2.15                ","null","null","null",1,6,"bot","117.7600","164.6300","194638","2016-08-07T19:46:38Z","518960","504381","160807_144454","1.31","-102.951            ","2.77","10.81","19.81","-42.93","3.77","1.70","null","null","null","69.44","2543.00","5.62",448531
"SL",313,"2016-08-07","84.01     ","-2.609","5.532","Yu Darvish","608324","506433","Flyout","In play, out(s)","73.827    ","1826.608  ","-23.1     ","10.7      ","6 ","Alex Bregman flies out to right fielder Nomar Mazara.  ","R ","R","R","HOU","TEX","X",9,1,2,2,2016,"9.82                  ","-2.9                ","0.529","2.283               ","null","null",543807,1,6,"bot","156.3400","95.4600","195211","2016-08-07T19:52:11Z","518960","504381","160807_145027","4.50","-122.475            ","-0.27","14.81","25.73","-36.47","3.28","1.51","286","86.1","44.09               ","82.65","2651.00","5.40",448531
"FC",307,"2016-08-07","88.20     ","-2.495","5.541","Yu Darvish","608324","506433","Flyout","Called Strike","122.136   ","1357.780  ","-23.3     ","6.8       ","12","Alex Bregman flies out to right fielder Nomar Mazara.  ","R ","R","R","HOU","TEX","S",9,1,0,0,2016,"6.01                  ","3.73                ","0.902","2.809               ","null","null",543807,1,6,"bot","156.3400","95.4600","194855","2016-08-07T19:48:55Z","518960","504381","160807_144715","6.67","-128.339            ","-1.91","10.17","22.85","-25.79","3.28","1.51","null","null","null","88.31","2558.00","6.09",448531
"FC",309,"2016-08-07","89.63     ","-2.638","5.527","Yu Darvish","608324","506433","Flyout","Called Strike","116.886   ","1372.969  ","-23.6     ","6.8       ","1 ","Alex Bregman flies out to right fielder Nomar Mazara.  ","R ","R","R","HOU","TEX","S",9,1,0,1,2016,"6.34                  ","3.17                ","-0.363","3.036               ","null","null",543807,1,6,"bot","156.3400","95.4600","194940","2016-08-07T19:49:40Z","518960","504381","160807_144759","3.76","-130.901            ","-1.32","11.05","26.28","-26.57","3.29","1.51","null","null","null","89.89","2669.00","6.13",448531
"FF",310,"2016-08-07","97.00     ","-2.122","5.385","Yu Darvish","608324","506433","Flyout","Ball","188.164   ","2504.433  ","10.4      ","2.1       ","14","Alex Bregman flies out to right fielder Nomar Mazara.  ","R ","R","R","HOU","TEX","B",9,1,0,2,2016,"-1.71                 ","11.9                ","0.289","1.388               ","null","null",543807,1,6,"bot","156.3400","95.4600","195009","2016-08-07T19:50:09Z","518960","504381","160807_144828","7.34","-140.95             ","-9.69","-3.46","31.16","-8.09","3.33","1.51","null","null","null","97.65","2479.00","6.70",448531
"FF",312,"2016-08-07","97.93     ","-2.162","5.423","Yu Darvish","608324","506433","Flyout","Ball","191.986   ","2218.495  ","10.2      ","2.6       ","14","Alex Bregman flies out to right fielder Nomar Mazara.  ","R ","R","R","HOU","TEX","B",9,1,1,2,2016,"-2.2                  ","10.33               ","1.148","1.837               ","null","null",543807,1,6,"bot","156.3400","95.4600","195104","2016-08-07T19:51:04Z","518960","504381","160807_144922","10.10","-142.216            ","-8.14","-4.52","32.09","-10.90","3.40","1.51","null","null","null","98.94","2510.00","6.96",448531
"FF",319,"2016-08-07","97.88     ","-2.336","5.343","Yu Darvish","514888","506433","Single","Foul","178.729   ","2563.048  ","-10.9     ","1.9       ","7 ","Jose Altuve singles on a line drive to center fielder Ian Desmond.   George Springer to 3rd.  ","R ","R","R","HOU","TEX","S",8,3,0,1,2016,"0.27                  ","12.22               ","-0.388","1.462               ","null","null",543807,2,6,"bot","116.7400","87.8300","195358","2016-08-07T19:53:58Z","518960","504381","160807_145218","5.38","-142.405            ","-9.66","0.56","32.83","-7.02","2.99","1.34","null","null","null","98.31","2604.00","6.58",448531
